id,fecha,producto,categoria,precio,cantidad,total_venta,metodo_pago,cliente_id
d44b426a-3a77-46fd-bc19-4cd87352fcf2,2024-03-26,Smartwatch,Electronica,207.04,1.0,207.04,Efectivo,1816
b72e41a8-c199-41a9-8274-51031d47d906,2024-08-11,Audifonos,Electronica,470.13,,4701.3,Efectivo,3093
37bbed2c-84fc-468d-a175-e34fd1ff0a6b,2024-07-31,Camisa,Ropa,251.53,6.0,1509.18,Tarjeta,4490
fa2a315a-05ee-4608-9f93-ff4e82224f60,2024-03-15,Almohada,Hogar,457.7,,1830.8,Efectivo,3426
260ba718-d73b-44b1-a261-cad5f8f1ad04,2024-12-28,Tablet,Electronica,9.48,8.0,75.84,Efectivo,5138
04bb6155-6580-4f2d-94d2-2ebdc53cebee,2024-10-25,Celular,Electronica,124.8,4.0,499.2,Efectivo,9560
d1ce5a14-1a9c-445d-b656-737cfdc626bf,2024-08-13,Audifonos,Electronica,11.8,,11.8,Efectivo,6485
6e5e098d-24b0-4768-bccd-5e04a6f8de41,2025-02-24,Tablet,Electronica,4997.7,8.0,1020.32,Transferencia,9252
4075be16-1c02-4958-a775-c9b024d6f4af,2025-02-28,Zapatos,Ropa,111.6,1.0,111.6,Transferencia,2551
365bb079-b02e-4a90-af6c-22ff5a9e0917,2024-08-27,Pantalon,Ropa,443.06,3.0,1329.18,Transferencia,2993
17789d03-b299-44b2-ac11-137b7e3b7815,2024-06-18,Camisa,Ropa,,,1043.28,Transferencia,9685
bef7b333-dde3-4797-af56-9213a5f3ebc5,2024-10-24,Camisa,Ropa,4997.7,6.0,,Transferencia,9024
41ca5a74-c608-448b-9916-b3d14620a131,2024-12-19,Lampara,Hogar,4997.7,1.0,,Tarjeta,5744
d8eb0279-5dab-4ff6-b95a-0e67ee894899,2024-06-15,Zapatos,Ropa,229.9,10.0,2299.0,Transferencia,6307
461383eb-2909-41eb-83fd-6e6460e0a805,2024-04-11,Pantalon,Ropa,252.22,2.0,504.44,Transferencia,6668
a09c8abc-f256-4c02-a24c-bb5ead8e1a53,2024-08-07,Cortinas,Hogar,4997.7,6.0,1275.6,Transferencia,8352
ca472a4d-4e14-4427-aa4e-ab32001fb7eb,2024-09-24,Audifonos,Electronica,297.17,7.0,2080.19,Efectivo,5970
df38f9ee-48d0-43fd-a572-929b6b88795d,2024-11-30,Chaqueta,Ropa,108.96,1.0,108.96,Transferencia,4074
d6b173b3-5f4b-4768-b933-1452b752d3b7,2024-06-02,Pantalon,Ropa,207.34,6.0,1244.04,Tarjeta,6103
0898e9d6-1eca-4de3-86d4-454bfb0a13b9,2024-06-21,Smartwatch,Electronica,394.33,5.0,1971.65,Tarjeta,3668
0be2b1ab-a41c-477b-b10f-82a3a7ff878e,2025-01-26,Cortinas,Hogar,225.87,4.0,903.48,Efectivo,1195
80d0a860-69e4-4820-88d7-53b3d736c7ff,2024-06-16,Silla,Hogar,270.1,5.0,1350.5,Efectivo,4927
cd1851ae-895f-421e-85c6-c2aa8b68d4b1,2024-11-16,Smartwatch,Electronica,157.36,7.0,1101.52,Efectivo,7121
5c2450ce-5a15-49d0-ba1b-9849bf9dbe98,2025-01-19,Laptop,Electronica,139.39,1.0,139.39,Efectivo,7972
fa008042-db20-4fbd-9bf4-7ddfef3eecfd,2024-08-01,Tablet,Electronica,415.29,7.0,2907.03,Tarjeta,3472
b46fce69-d614-4ec1-9471-788a46ac1cd3,2024-12-22,Gorra,Ropa,,1.0,340.09,Transferencia,9143
edf3de3d-d1a8-4c40-83d2-8c32cffd3689,2025-02-05,Lampara,Hogar,11.56,9.0,104.04,Efectivo,2700
72c3d274-c258-48f0-b701-61db5dee6f38,2024-05-14,Almohada,Hogar,362.35,4.0,1449.4,Transferencia,2647
0ddd2b40-f644-42f8-8afd-12c374e38b6d,2024-09-03,Almohada,Hogar,86.82,8.0,694.56,Efectivo,5545
c8552655-6585-48f5-be6d-ca47203444b3,2024-05-31,Audifonos,Electronica,259.89,6.0,1559.34,Tarjeta,5384
ab8d7b7e-9ceb-49a7-b644-861077fdebb3,2024-11-26,Camisa,Ropa,210.03,10.0,2100.3,Transferencia,8117
17bf1923-4af4-4675-a9ae-bb4eadae459d,2024-05-11,Pantalon,Ropa,319.15,3.0,957.45,Tarjeta,8178
c3a1780a-a657-4243-ba7f-b751d95ee053,2024-08-06,Zapatos,Ropa,171.16,8.0,1369.28,Transferencia,6628
aa2b26f7-6f5a-4753-a675-eda254d53234,2024-04-09,Celular,Electronica,217.33,3.0,651.99,Transferencia,7318
2d80d955-805c-4104-a9ab-70ee82828d63,2024-03-17,Camisa,Ropa,105.82,2.0,211.64,Transferencia,5236
73f860ca-ee72-4d71-a46b-9eae9cbbc4ce,2024-07-18,Camisa,Ropa,317.55,1.0,,Efectivo,5927
1b7e7d2b-76bc-446e-8a20-8f787009bcbb,2024-11-19,Smartwatch,Electronica,222.35,8.0,1778.8,Tarjeta,7160
c024600a-a164-4a05-ac13-27e432817446,2024-08-10,Almohada,Hogar,,1.0,198.97,Transferencia,6126
f1ba46d0-18c5-4141-946c-1c58054694ce,2024-12-04,Camisa,Ropa,475.96,1.0,475.96,Efectivo,4645
0f936648-3cae-475d-b19a-2560e2c67257,2024-06-23,Tablet,Electronica,,3.0,,Transferencia,4700
74edc7aa-37a1-4454-b6be-c34eabb16809,2025-02-17,Silla,Hogar,130.37,9.0,1173.33,Tarjeta,7811
c58fd4a9-7769-44bd-aab9-844ea4ea1349,2024-12-31,Celular,Electronica,235.2,6.0,1411.2,Efectivo,7773
6a2e42fb-8a5f-4123-8c09-b50b6ba03150,2024-11-23,Smartwatch,Electronica,95.8,2.0,191.6,Efectivo,5994
6c7a4453-0b32-4d37-a020-ce93ddd5d2f8,2024-05-04,Almohada,Hogar,207.82,9.0,1870.38,Tarjeta,9575
ae6d3eea-fdb9-46c6-84c3-5a6b486b2157,2024-06-04,Chaqueta,Ropa,94.95,8.0,,Transferencia,9923
7250cae4-1d37-4b00-aac8-c5837d6bb1dc,2024-11-27,Celular,Electronica,41.68,2.0,83.36,Efectivo,3604
5c2d9932-65b7-4d78-91f4-1a27d7a1cd12,2024-10-09,Chaqueta,Ropa,498.61,10.0,4986.1,Efectivo,1002
743c466a-5d00-4001-b642-7c8d60e1ec71,2024-12-08,Zapatos,Ropa,,4.0,1419.12,Transferencia,8739
c4828cb7-eeb9-450b-80b5-7dfe10358930,2024-11-04,Silla,Hogar,178.22,2.0,356.44,Tarjeta,1670
e4637ac9-fb76-433c-80a0-389c35990424,2024-07-10,Gorra,Ropa,56.32,9.0,506.88,Efectivo,1249
d007d11b-8449-4d98-839b-011c57f30183,2024-05-10,Gorra,Ropa,4997.7,7.0,1840.51,Tarjeta,4792
4054af53-f942-4873-8e10-ba6bd1012dd2,2024-06-08,Almohada,Hogar,107.58,7.0,753.06,Efectivo,3942
ccd388e6-2aa7-4483-921b-9519e713766c,2024-08-17,Gorra,Ropa,83.55,7.0,584.85,Transferencia,2812
20cd3d7d-a890-442a-8603-a38ae3d04b11,2025-02-17,Chaqueta,Ropa,427.03,5.0,2135.15,Tarjeta,4645
a7e58a60-bf36-49ed-ae2b-18a316381b77,2024-11-28,Chaqueta,Ropa,239.59,6.0,1437.54,Transferencia,6944
551ffc66-9e41-4497-8dfc-37238b0e0bb2,2024-10-12,Tablet,Electronica,431.45,10.0,4314.5,Transferencia,4278
556f0367-b8fe-4c4b-bdb1-68126fbb4dce,2025-02-27,Laptop,Electronica,349.6,,1048.8,Tarjeta,5886
15e76a24-4bf5-431f-b64c-0e24bf25bb16,2025-03-05,Camisa,Ropa,139.61,6.0,99890.0,Efectivo,5334
18abdbac-69f5-4a50-9c1e-db51275632a6,2024-12-14,Mesa,Hogar,320.01,1.0,320.01,Tarjeta,7111
de0c1049-ed1f-4bc0-9ad0-9f7021ac91f7,2024-04-28,Laptop,Electronica,142.84,4.0,571.36,Transferencia,8957
bb202cbf-9ae7-454b-a026-6d6330771a3d,2024-10-08,Gorra,Ropa,408.4,4.0,1633.6,Transferencia,5933
d54c4b0b-0343-4c61-a037-ab4555ac7ae9,2024-07-16,Gorra,Ropa,375.18,,375.18,Efectivo,4748
75a90f16-e276-4e88-96b5-c17492439da0,2024-08-11,Almohada,Hogar,440.2,3.0,1320.6,Transferencia,3875
67a42e5e-201e-41ef-bde0-180462c77411,2024-10-30,Pantalon,Ropa,392.97,9.0,,Tarjeta,9092
840a7163-4c6b-4fda-ab54-23fc7b5f33e6,2024-12-29,Almohada,Hogar,413.58,2.0,827.16,Transferencia,2205
6b539235-af5e-4475-a831-8bb76533920c,2024-07-21,Tablet,Electronica,499.45,10.0,4994.5,Transferencia,5460
16da7409-f83c-4817-927b-f60623ed9ee0,2024-12-14,Mesa,Hogar,287.73,1.0,287.73,Transferencia,3964
ce65f917-b76b-42d2-9f7e-dc728ae72d22,2025-01-06,Mesa,Hogar,11.78,5.0,,Transferencia,1165
e328534f-eba6-4043-8834-b15c4c208dc1,2024-11-01,Silla,Hogar,354.55,4.0,,Transferencia,4839
06665a4f-d118-4ec1-b3ac-7480ce692f76,2025-01-18,Silla,Hogar,283.88,5.0,1419.4,Efectivo,1067
340e642e-4c02-42b4-8309-9f0a2d572442,2025-01-27,Smartwatch,Electronica,379.58,2.0,759.16,Tarjeta,1572
b18b02e1-e401-4e7c-bb25-84db8b64266f,2025-02-14,Lampara,Hogar,118.29,3.0,,Transferencia,7039
212c312e-bb17-4412-bea8-073276512ee2,2024-09-30,Silla,Hogar,174.24,5.0,871.2,Transferencia,2338
49e696da-fc80-4e87-994a-e4dba33e9c75,2025-03-09,Tablet,Electronica,224.31,2.0,,Tarjeta,6232
e13027d2-92e2-4bff-8bd9-931f550c4099,2024-11-14,Chaqueta,Ropa,,2.0,,Transferencia,7837
4fd039e9-6772-40b9-9d14-3b18108a9612,2024-04-24,Zapatos,Ropa,87.84,5.0,439.2,Transferencia,2448
dee850ad-e70a-44f1-b34c-5a0a097088d6,2024-12-08,Lampara,Hogar,326.08,10.0,3260.8,Tarjeta,7982
814460bc-a8df-473c-95b4-c81d680b22d4,2024-10-28,Audifonos,Electronica,25.96,50.0,51.92,Transferencia,5749
9893fe96-8ca9-41c8-83f9-f162f9102d4c,2024-04-02,Chaqueta,Ropa,344.27,1.0,344.27,Transferencia,8226
91d70538-9921-4ff3-ba5f-7da6eb44fe5d,2024-11-22,Cortinas,Hogar,230.16,,,Tarjeta,3690
0902b7f9-88c1-4d3f-83d5-7ab4bf736707,2024-05-28,Gorra,Ropa,81.08,5.0,405.4,Efectivo,3789
9b312078-50de-4159-8c98-0efea8ab7f76,2024-09-23,Chaqueta,Ropa,43.89,8.0,351.12,Transferencia,8175
ac6d63ca-437e-4830-8003-de3fd169afc3,2024-08-28,Laptop,Electronica,46.86,4.0,187.44,Transferencia,6866
1e01c3be-3ed1-4d58-96e7-bcb06bfc279a,2025-01-14,Almohada,Hogar,488.21,8.0,3905.68,Transferencia,8382
530cb504-e34f-4217-9402-dcba15062fad,2024-06-23,Lampara,Hogar,498.63,,1994.52,Efectivo,2257
eba39eb8-ec0c-4cbb-988d-ba1fb6a9ef89,2025-03-08,Celular,Electronica,-269.2,5.0,1175.9,Tarjeta,7419
4803878b-3144-453a-817b-117f3cbc8ae4,2025-03-09,Almohada,Hogar,487.79,1.0,487.79,Efectivo,4135
3bfabffc-1586-4e13-aace-1969d0658709,2025-02-12,Gorra,Ropa,47.13,2.0,94.26,Tarjeta,2094
0d245d21-995b-4646-9c42-119de9ee34db,2024-11-02,Pantalon,Ropa,,2.0,480.2,Tarjeta,3775
da08501e-c5cd-491a-b5c4-519c8717ed31,2024-05-08,Chaqueta,Ropa,,4.0,888.16,Transferencia,8972
4f568b5b-a1f0-4b77-88cb-ff1e8735fd64,2024-11-08,Camisa,Ropa,484.04,8.0,3872.32,Transferencia,7026
2f36df77-d419-4e6c-b842-7061e58913b9,2024-08-27,Gorra,Ropa,120.09,,1200.9,Transferencia,8587
57572d8e-21d1-4887-b79f-1780b86a81cc,2025-02-27,Smartwatch,Electronica,35.97,5.0,179.85,Tarjeta,6457
d10e4829-7ddd-4d90-a40c-a98faeee0b98,2024-09-07,Pantalon,Ropa,415.51,5.0,2077.55,Tarjeta,2289
1a2c948a-f61f-4036-9f68-f0b56b3a6787,2024-11-02,Zapatos,Ropa,6.55,7.0,45.85,Efectivo,4136
7eca009e-c105-45b4-9a4b-b0acce8e325f,2025-01-31,Silla,Hogar,4997.7,10.0,4120.8,Efectivo,7327
4cbe55f6-8cfb-407e-9cb0-5d728ba8dffe,2024-04-23,Camisa,Ropa,99.41,9.0,894.69,Tarjeta,6067
39f06ff1-23ba-413f-9cc5-fe18f354ab13,2024-06-14,Laptop,Electronica,160.37,7.0,1122.59,Transferencia,8692
44a4261a-82d5-4691-9c51-7743e70f7d52,2025-01-27,Celular,Electronica,470.51,,4705.1,Transferencia,8124
5ea319c4-bbbe-4dc5-9fb9-e71f5a7d52c6,2024-12-09,Gorra,Ropa,372.11,,2232.66,Transferencia,7587
b3cb5d4c-2301-4870-ad26-e3888e0d20be,2024-08-26,Lampara,Hogar,430.6,2.0,861.2,Transferencia,1186
067c34d3-922d-481f-9a50-9c066f4835fb,2024-08-09,Smartwatch,Electronica,445.49,1.0,445.49,Efectivo,6509
d7f74202-9c84-453f-8657-c8a73e81c361,2024-10-28,Almohada,Hogar,291.76,10.0,2917.6,Tarjeta,2630
c95d10f4-a150-4ddd-b03b-25d1123fbd15,2025-01-31,Chaqueta,Ropa,485.27,8.0,3882.16,Efectivo,2695
73206efb-8adb-42fa-81dd-c9e73219f232,2024-04-11,Cortinas,Hogar,86.82,3.0,260.46,Transferencia,7901
ad7b485d-30a6-4001-b36f-ece42667762f,2024-10-19,Gorra,Ropa,290.42,7.0,2032.94,Tarjeta,5482
9c65bc0d-d7a3-4e0e-9232-db694eb45a4e,2025-03-09,Cortinas,Hogar,280.61,5.0,1403.05,Tarjeta,1307
e5a2d9b8-b64a-451b-b2cb-94a29ec8197c,2024-05-12,Celular,Electronica,130.06,5.0,650.3,Tarjeta,4558
e7adc94a-8bd1-441b-9433-a0435cd55c2b,2024-04-23,Cortinas,Hogar,5.32,10.0,53.2,Tarjeta,9112
ae811d66-6142-44a5-a6c4-ec5b462c4b60,2025-01-13,Celular,Electronica,80.26,1.0,80.26,Efectivo,1910
924fd05a-6c8e-4413-856c-447e148ae554,2024-08-25,Celular,Electronica,150.5,8.0,1204.0,Tarjeta,6850
6a32bbc7-b8dc-4926-bae8-0cb5c9ec22d3,2024-03-31,Tablet,Electronica,122.88,,,Efectivo,9347
97bcee88-662a-402d-8ebd-73438c86a8cd,2024-09-29,Smartwatch,Electronica,81.47,2.0,162.94,Tarjeta,1721
be36065e-b535-4f10-8328-5daa86d7eaf3,2024-07-01,Lampara,Hogar,,2.0,707.04,Efectivo,2117
40c608c3-1b75-40d8-b12e-676d0987c189,2025-01-18,Gorra,Ropa,338.83,5.0,1694.15,Transferencia,7992
79408daa-d79a-44d9-a791-8a9ee2ed78e9,2025-02-17,Cortinas,Hogar,336.67,4.0,1346.68,Tarjeta,4435
e3697dcf-12c7-44b6-a2ec-e2bc72357c88,2024-08-19,Almohada,Hogar,29.87,4.0,119.48,Tarjeta,5512
56695e97-0590-42db-a799-cb40fefb53bc,2024-06-01,Audifonos,Electronica,464.55,1.0,464.55,Transferencia,4791
197bc0e1-da99-4e95-9c78-6945d8457a9d,2024-10-27,Audifonos,Electronica,363.68,9.0,3273.12,Efectivo,9263
b387996c-cbe4-4757-9293-df0290aa6a56,2025-01-03,Cortinas,Hogar,192.98,,1543.84,Tarjeta,8850
6c648de4-2d85-4ddb-a4f8-5d301c5d6dd6,2024-10-01,Lampara,Hogar,109.34,10.0,,Efectivo,4924
7996c9b5-b18c-4b17-ac66-b36c9ecf9ac1,2024-04-19,Silla,Hogar,,3.0,487.29,Tarjeta,6831
16d0aa49-7484-4982-bb0e-9eaabccd993e,2024-06-04,Celular,Electronica,121.04,,968.32,Efectivo,8282
4900917d-068c-4f7a-a567-b29afaf1252e,2024-04-15,Zapatos,Ropa,320.36,1.0,,Tarjeta,2051
280f814d-71ee-437a-8cba-fe84066fd967,2024-10-31,Gorra,Ropa,443.0,50.0,1772.0,Tarjeta,7320
0394f11b-c260-43fe-822c-251f953c415a,2025-02-28,Cortinas,Hogar,481.86,4.0,,Tarjeta,4359
f3542c13-7faa-456b-9667-d1ccc643b5e6,2025-01-04,Celular,Electronica,176.71,3.0,530.13,Tarjeta,6869
87dd7af0-2538-4808-926a-7bd62192fbd2,2025-01-24,Cortinas,Hogar,134.22,2.0,268.44,Efectivo,7603
b50acc63-2810-4b3b-9ded-e27884e1b902,2025-02-04,Chaqueta,Ropa,103.25,9.0,929.25,Transferencia,1183
8c419060-895c-4cc2-bfcd-509b56d0292c,2025-01-14,Almohada,Hogar,226.12,2.0,452.24,Transferencia,2273
feb743af-e730-4544-9638-f899ae4830ba,2024-07-25,Pantalon,Ropa,452.86,4.0,1811.44,Tarjeta,9002
ea38db21-f08f-4e69-8f97-7375f7e5c009,2024-10-07,Tablet,Electronica,,1.0,379.74,Transferencia,2186
12516d6a-d8f6-4382-81fe-4a19212c1502,2024-03-13,Smartwatch,Electronica,128.48,2.0,256.96,Transferencia,3398
a4bdbe08-04a1-4028-ac53-7026020e483f,2025-03-06,Chaqueta,Ropa,379.94,4.0,1519.76,Transferencia,3230
807ee158-1f38-4f60-9b40-7bdb4ea27964,2024-07-18,Celular,Electronica,366.21,,,Tarjeta,6552
47c71874-0354-4107-aada-06351accf6ed,2024-06-04,Gorra,Ropa,368.79,1.0,368.79,Tarjeta,6884
b3278320-9ad1-4f48-8400-f9581c875b45,2024-07-01,Silla,Hogar,153.47,4.0,613.88,Transferencia,8192
4f3aa348-cc00-4598-bea0-3715ce1159b8,2024-06-23,Celular,Electronica,198.11,6.0,1188.66,Efectivo,8279
f06b9928-3edf-4f49-9f56-f9fefc127201,2024-10-01,Cortinas,Hogar,-269.2,5.0,1464.0,Transferencia,3773
9362b63a-2143-4ddb-9e2f-52a22a452263,2024-03-24,Mesa,Hogar,208.37,10.0,2083.7,Efectivo,8347
8c40c909-785b-41f2-bc97-e6f3122de135,2024-12-14,Tablet,Electronica,,5.0,2007.45,Tarjeta,2716
dc81d727-3e5f-4f6e-a6d7-38eb607b7b2d,2024-09-06,Almohada,Hogar,,6.0,382.56,Efectivo,1584
de47bd3e-8d1d-405c-95f1-8b2d6862ce79,2024-12-26,Silla,Hogar,370.74,3.0,1112.22,Tarjeta,6898
303db879-3800-456e-a0c7-1f60d67e7d5f,2024-11-16,Silla,Hogar,395.8,8.0,3166.4,Transferencia,8036
b60f5a05-5660-4eb1-ae50-2cf27c6db7e1,2025-01-17,Chaqueta,Ropa,491.87,9.0,4426.83,Transferencia,4806
d5d8e0db-df8f-459d-84a9-f8fff36dd404,2024-12-14,Gorra,Ropa,123.84,2.0,247.68,Transferencia,7686
1e576563-65e8-4737-ad35-8e07c871fe59,2024-07-01,Audifonos,Electronica,264.18,,1585.08,Efectivo,3432
9f7a7406-7a4d-48f5-a910-44e7543e2175,2025-02-12,Celular,Electronica,290.93,6.0,,Tarjeta,5500
228c2086-9d9f-43ec-9be4-b09eb202bba0,2025-01-11,Lampara,Hogar,42.84,3.0,128.52,Efectivo,7845
ea5b5aed-bfd9-4f40-a13d-43c7ed9b2b34,2025-01-15,Lampara,Hogar,-269.2,10.0,1674.5,Efectivo,9848
6b661b3a-d8c2-4b2c-b36f-183de35a34a7,2024-08-13,Camisa,Ropa,182.38,6.0,1094.28,Transferencia,7509
3e6dadcd-0f7a-48f0-87a4-8b632ffa32ee,2024-06-30,Gorra,Ropa,290.35,1.0,290.35,Transferencia,2015
844c43be-3524-43f0-96b1-bc4bd0447e67,2024-10-21,Cortinas,Hogar,63.73,6.0,382.38,Tarjeta,8984
7743a81c-ffee-430b-bcf4-d09fe44e68e6,2025-01-17,Lampara,Hogar,302.83,5.0,1514.15,Tarjeta,5485
b4066ae5-d704-42aa-9c32-72a1e934cb3d,2024-07-13,Zapatos,Ropa,329.92,2.0,659.84,Efectivo,6368
34161a44-9173-40b1-9bea-e07db2342953,2024-06-13,Gorra,Ropa,115.87,7.0,811.09,Transferencia,5670
6fb314c1-a99f-4ae1-b968-c45470e76600,2024-04-13,Cortinas,Hogar,348.2,3.0,1044.6,Transferencia,2939
f2bb7b40-7dd1-4347-9960-cde9b647b78d,2024-09-10,Silla,Hogar,417.65,8.0,3341.2,Efectivo,7524
725225bd-dfa1-40ec-8802-a68f4d64743a,2024-10-07,Tablet,Electronica,481.32,3.0,1443.96,Efectivo,2956
b3298893-d127-497b-9b68-353ab603d3ce,2024-12-01,Cortinas,Hogar,280.38,4.0,1121.52,Efectivo,3284
4e62290b-92e3-4e12-ac70-07e4e3157247,2024-10-14,Zapatos,Ropa,119.53,8.0,99890.0,Transferencia,4558
4afc59df-3f86-4194-bac9-981f7c078cb7,2025-02-05,Laptop,Electronica,443.66,8.0,3549.28,Transferencia,5198
6c60d34f-7a00-4baa-b7d9-3d8a2a131527,2024-05-30,Gorra,Ropa,316.76,3.0,950.28,Tarjeta,9849
7857c4bc-3fdc-4b31-a3f8-9832f7e2a30b,2024-07-03,Gorra,Ropa,391.58,7.0,2741.06,Tarjeta,5266
61641a21-9ff8-4bfb-8721-b52ec4186fd4,2025-02-24,Gorra,Ropa,330.74,6.0,1984.44,Tarjeta,3541
4eb8279a-1c1b-42b7-bcbc-b3c471a704d1,2025-01-30,Laptop,Electronica,422.89,8.0,3383.12,Tarjeta,1607
18c40a9e-af64-48a6-8ac5-85c30a3c5b34,2024-05-07,Smartwatch,Electronica,451.28,6.0,2707.68,Transferencia,4177
fec659ac-0981-4be0-b614-4bdd700f1b62,2024-07-16,Mesa,Hogar,489.29,4.0,,Transferencia,1808
fdb93079-c8c9-4d84-a8ec-711410ac67ae,2024-05-10,Almohada,Hogar,,,99890.0,Tarjeta,8701
499230a8-a4ba-4743-93c5-d2972fbd1a95,2024-12-20,Audifonos,Electronica,194.21,7.0,1359.47,Transferencia,1972
d5cd22e4-4088-4f9a-b217-ef057c91b528,2024-05-14,Silla,Hogar,,7.0,124.32,Tarjeta,1224
e2402a6c-1ee7-4601-9955-27b649e676cb,2025-01-18,Camisa,Ropa,,9.0,1401.48,Transferencia,2106
44295e0e-98ba-4a39-bb29-c21cef30f56a,2024-03-30,Smartwatch,Electronica,,7.0,1099.49,Tarjeta,3971
5a0ae75c-d2c4-4f02-b186-bd015ded06b5,2024-05-29,Gorra,Ropa,284.88,9.0,2563.92,Tarjeta,1717
dfab8f72-9d3c-4bab-b076-21b1ea792299,2024-11-06,Camisa,Ropa,346.75,50.0,2427.25,Transferencia,2048
f5717ff7-7861-48de-819c-c331917c05a5,2024-04-04,Zapatos,Ropa,303.21,2.0,606.42,Tarjeta,6578
8da7fd03-a7b9-43a2-812d-70b48bb9a6b7,2024-04-20,Almohada,Hogar,418.3,7.0,2928.1,Transferencia,4792
02469b40-636a-4172-8dcd-d7bf34e5c828,2024-06-28,Pantalon,Ropa,463.6,10.0,4636.0,Tarjeta,7197
03c86137-6658-41b4-a21c-5ca6effb53eb,2024-10-10,Mesa,Hogar,212.9,3.0,638.7,Tarjeta,2012
eb01e68c-cd15-473b-b009-f14aecce9b98,2024-07-14,Silla,Hogar,473.64,9.0,4262.76,Transferencia,9622
fecfe22a-7e60-4996-87f9-e37b4dafce9b,2025-02-10,Silla,Hogar,296.23,4.0,1184.92,Transferencia,6877
d16ea794-007a-435e-8932-dc1754920d0d,2025-02-13,Pantalon,Ropa,141.24,8.0,1129.92,Transferencia,2902
a294a892-e83f-4f4f-a196-81be5843a7fb,2024-04-29,Cortinas,Hogar,,1.0,99890.0,Transferencia,1464
741dd209-4013-4686-993e-b09dfa387126,2024-06-15,Smartwatch,Electronica,49.51,4.0,,Tarjeta,7543
89e57d7e-bcd4-44c8-8e11-2fbdb6a0a5f8,2025-01-02,Pantalon,Ropa,333.08,4.0,1332.32,Efectivo,7940
8e984590-e563-497f-91e3-c0b0f8904dea,2024-08-04,Cortinas,Hogar,348.43,4.0,,Transferencia,5713
238d7132-ca20-44e4-898e-96a4d2416b84,2024-11-03,Smartwatch,Electronica,381.28,4.0,1525.12,Efectivo,5933
86498295-f8fe-4d44-81a2-5568366c873e,2025-02-13,Cortinas,Hogar,,2.0,413.64,Efectivo,4939
c43b4e3b-5f25-4d4a-9a12-88d37dd7530d,2024-04-17,Gorra,Ropa,172.08,2.0,,Efectivo,2909
cd31c2c2-ab6c-4a8b-a843-7d09bf8aa29c,2025-02-15,Audifonos,Electronica,443.61,4.0,1774.44,Transferencia,1931
1ad3b423-270a-4240-9788-47ca2483b7f9,2024-09-14,Tablet,Electronica,208.6,6.0,1251.6,Transferencia,4406
0d9b29a2-547a-4ad9-a906-e58296124f4a,2025-02-15,Audifonos,Electronica,338.18,4.0,1352.72,Tarjeta,2873
887f201d-32bf-40e5-9e75-9030d32957bc,2024-07-13,Audifonos,Electronica,329.91,5.0,1649.55,Tarjeta,2859
dde9aa10-ebab-4457-9cd4-6e9c4e8c540e,2025-01-25,Audifonos,Electronica,4997.7,10.0,452.1,Efectivo,5713
f8ee793f-6276-4230-9855-8b75d10ee758,2024-08-14,Cortinas,Hogar,488.75,3.0,1466.25,Efectivo,6308
e58e7ffe-d2d6-479e-89e7-79db700c1425,2024-10-26,Mesa,Hogar,492.66,,985.32,Transferencia,2907
b86826a8-88e0-459c-bca9-c9e64cce99f5,2025-02-18,Pantalon,Ropa,311.29,8.0,2490.32,Efectivo,6983
313c51db-59e8-4b0f-a115-2fef7f1b126c,2025-02-04,Gorra,Ropa,217.66,8.0,1741.28,Efectivo,6002
c5e95619-77ac-4268-a5c3-46aa028792fe,2024-08-11,Almohada,Hogar,390.86,10.0,3908.6,Transferencia,9497
2c236d24-3766-4f3a-bda1-e0b87da749aa,2024-03-28,Lampara,Hogar,445.51,,445.51,Transferencia,6300
010230ac-f32f-4dc1-8f28-657ec8ef26d9,2024-04-07,Pantalon,Ropa,,4.0,,Transferencia,7553
19094a0b-4fb7-40bf-a4ad-7aa13d133abb,2025-02-27,Silla,Hogar,4997.7,3.0,1015.65,Transferencia,3537
a425a843-7934-497a-934a-5c59a3915e9b,2025-03-04,Lampara,Hogar,472.24,,472.24,Tarjeta,3077
a7436285-4a20-4a47-93e8-16aaf8a17f7f,2024-04-30,Chaqueta,Ropa,385.45,10.0,3854.5,Tarjeta,6856
0cd5b619-859f-430f-8824-90cc05b33750,2024-04-24,Celular,Electronica,327.86,,1639.3,Tarjeta,2260
36b51797-68f8-455a-ad50-5ad4bcd2cbe0,2024-03-31,Camisa,Ropa,425.48,,3829.32,Tarjeta,6593
1369a9c2-15d3-4005-80f4-eb759fdaf434,2024-05-16,Laptop,Electronica,208.63,9.0,,Tarjeta,9713
8b37b25c-aed2-4931-9c45-a251f21d1b4f,2024-08-12,Laptop,Electronica,,7.0,2952.6,Tarjeta,2409
12d79e04-b5bb-4f24-adff-a0996298c32c,2024-11-28,Lampara,Hogar,482.82,5.0,2414.1,Efectivo,1279
2c996f1d-d5b9-4ff3-af41-14fc9619e1d6,2024-10-13,Laptop,Electronica,275.61,5.0,1378.05,Tarjeta,4981
315ee648-a1bd-4915-8b28-0e735d71a96d,2025-02-18,Pantalon,Ropa,206.26,8.0,1650.08,Tarjeta,5131
a30b89d5-bedd-42cf-bdee-51cc874ee034,2024-08-22,Audifonos,Electronica,364.79,4.0,1459.16,Efectivo,8697
673545d4-1fa0-4f17-b702-cc6c9bd1a294,2024-03-27,Zapatos,Ropa,130.55,5.0,652.75,Efectivo,6874
